id,comment,sentiment,comment_length,word_count,words_sentiment
2778,proud once work on campaign with black cab and private hire sector bring bad business practice attention of politician right and first raise concern,0,207,38,-1
2779,coastal elite ride bike and not car,0,69,15,-1
2780,after get that tornado tower get catch that home,0,74,14,0
2783,mandate cite like pronto compensate taxi plate owner either that or push then model uber only for taxi and limos only,0,143,25,0
2788,macron all,0,19,4,0
2792,hit ,0,21,4,0
2793,but for football,0,24,4,0
2797,here help please send dm with phone number associate with account so assist far,0,126,24,0
2798,eat driver friend in car most for,0,64,14,0
2800,at in still in growth mode in india so not even question swallow for do give focus on profit expect decision not as clear cut though maintain that anything beyond please pay would cost press,0,278,56,-1
2801,important show use government influence gain differential advantage by undermine worker right and influence legislation and regulation around world,0,178,24,0
2805,just,0,12,2,0
2806,morning walk call for two fan and mister tie stroller rating still go with tiny boss,0,130,27,0
2808,driver off today say if make baba  president and bishop  as vice that nigeria not change say spoil gan nisi,0,158,30,-1
2810,sip of marketing and public affair jill  communication director for john main campaign endorse job widen in and connect world economic forum power work,0,252,38,0
2817,macron all,0,19,4,0
2819,provide chart and next day hit t know many need predict but keep while everyone go mega bull short term burry right about down so far,0,213,43,0
2834,first steal livelihood of legit taxi driver now corrupt politician now there surprise aid and abet company whole thing stink never use never would rather pay extra and help real taxi out there,0,256,43,0
2835,try and help ask for number call and one would give give phone number at least,0,138,32,0
2836,flashback last night left and go from the street harem below the at absolutely out of control,0,142,25,0
2838,just in city look,0,60,13,0
2840,brother use drive for want buy into taxi service but cost so high not possible,0,118,24,-1
2845,order shop through eat only realize that shop at least like time on birthday must tradition at point lot,0,152,30,0
2848,in rare humanizing moment bored any wait for driver outside alibi home,0,119,18,0
2850,smoke cigarette with driver in life movie,0,59,12,0
2854,really californium law union hush ,0,88,11,0
2856,shogun at shotgun,0,19,4,0
2863,send do,0,25,6,0
2864,campaign ex mama aide help sell firm world,0,88,12,0
2865,prefer publicly lobby government,0,70,8,0
2866,driver talk and headphone in mummy hello ,0,86,15,0
2867,too so sometimes tempt play ratchet shit but one time avian mom say that r amp b music too much,0,138,28,0
2869,forgot went fly in back of last night,0,61,13,0
2873,get oyster card from shop station top use cash card amp check til journey planner if not mind spend bit more amp want avoid possibility of carry stroller stair uber not too bad if journey not far go through busy area,0,289,53,-1
2879,remind of suggest improvement and someone say call taxi,0,90,16,0
2884,send do,0,25,6,0
2886,not need hype rivalry that side already care about,0,72,14,-1
2901,in similar situation at happen end product is of come with option on reclaim payment realistically claim ultimately go of country or city region decide on as p l impact,0,277,47,0
2903,public beach for resident beach parking affordable aka for entire season and not resident billionaire municipality out east not run by billionaire beach permit money benefit local not rich,0,251,41,-1
2920,record entire conversation despite emergency situation idea about old at least share auto registration,0,160,26,0
2927,see big document dump,0,61,8,0
2931,yeah mean open idea that actually good just not think anything hinge on not make profit good basis for argue that,0,163,33,0
2969,just googly check and appear rival and not chariot for woman name,0,104,22,-1
2972,maybe read different critique of but pretty much of one run into mention that deliberately price profitable as part of battle between capital and labor because exist taxi service well working condition,0,268,41,0
2982,seem get wrong rival company call chariot for woman,0,85,17,0
2984,keep doctor honest with anti kickback law increase inefficiency with administrator duality as private vs government sector ownership cab vs open vs exon,0,182,27,0
2987,annoyed at privileged kid in boson that complain about break but buy grocery at whole food drink struck everyday use instead of public transportation and spend so much on drink every weekend really pro,0,242,39,0
3003,super pump battle for,0,58,7,0
3005,help win stop talk but iota nice kick in so take headphone,0,123,22,1
3006,go take damn cab otherwise old bike could moderator,0,66,11,0
3011,yo meet muslin driver late and give buran yesterday realize that most important pal in life that meet since then muslin,0,174,36,0
3013,hi just get lose phone from plus wait till come,0,78,19,-1
3017,copy call,0,19,4,0
3021,trail of avid cameroon  ,0,77,9,0
3046,xenophobic nigeria many country in africa also xenophobic comment constantly make by non nigeria go non nigeria braid salon or non nigeria driver amp let hear u r not nigeria insult flow,0,253,43,-1
3048,bring e platform work directive bruises try harmonize e state classify driver independent or employee currently gig worker poise benefit negative for profitability,0,239,38,-1
3049,but now different company list company look for profitability bottom line not top line in game not about opening market but manage driver,0,205,34,-1
3068,whatever want uber talented play point guard in college and main point guard in it game list at wing but of  so great in transition defense pass and ball handling seem complete,0,271,51,0
3073,doodah coinage and,0,58,6,0
3075,short on money,0,27,5,0
3094,go book for,0,29,6,0
3108,very true short haul plane route suck but at least in portend take light rail train airport and leave car at home chance of left or get stick in traffic jam quite high during day,0,220,43,0
3110,onion am move through city horseback thing magic school bus someone put on,0,115,21,0
3117,mi overdo el soundtrack de king of fighter,0,56,10,0
3127,not think kid hire,0,41,9,-1
3131,take from defrost mi us window on urgent reply as soon as possible ,0,113,18,0
3137,result of  man final not make top stop on be instead something about filthy lot my vaccinated stick principal clearly in peak health and fitness win one of thee most prestigious sporting event inconvenient,0,299,45,-1
3165,on way airport driver tell about use nightclub before lose everything stock market and just sit there like,0,198,36,-1
3166,at bar driver take from,0,48,10,0
3169,to  get,0,33,7,0
3174,too hot outside so bring cup of ice out with into but like lot suppose put cup now that be mama go want back obis,0,183,43,0
3177, someone pay for home jut say mean nobody force buy drink fucking asshole jess fucking christy,0,150,27,0
33,yeah think need distinguish between whether good for society massively subsidize something taxi like not with whether and left improvement over exist taxi system for part,1,229,37,0
85,love tell pal love story,1,39,8,1
154,driver play hate by puddle of mud instant star rating,1,82,15,-1
173,winner,1,11,2,0
221,love,1,9,2,1
516,okay viewpoint aside up if game strong respect respect due,1,73,13,0
522,late night stream wonder for channel not quite sure feel about just yet maybe true night need shine,1,187,33,-1
534,decent eat lunch rush,1,36,8,0
646,love pa party but call capitulate get exactly want in gig worker legislation see monte of people like in on follow pattern globally so not say something good for gig worker,1,255,46,0
647,but for railroad conductor,1,34,5,0
673,nor employer simply pay worker more instead of rely on generosity of random people plus service as postdate doodah eat et not pay as much as normal job because never mean primary job,1,271,46,-1
679,give excellent advice,1,37,7,1
709,there many country personal transportation no long state monopoly especially in era of and left argue that landlord enjoy monopoly even more ridiculous give many of compete in rental market,1,254,43,0
787,start as black car service ability summon and gap track request car differentiator not price,1,121,21,-1
810,every time bad day girlfriend send eat and one thing about mental and bad day often ink bank account keep with but today multiple meal from multiple place because sexy,1,240,46,-1
818,pretty person get in car today woman driver,1,81,15,0
822,ink guy first thing tell use lot of eat doodah et,1,75,15,0
826,mostly lot of work many people would viable transportation option than buy car if not for north america public transit poor coverage ride sharing popular until transit improve,1,246,40,-1
828,yeah recognize downside but go down one car year ago and would never able if left not exist as motorize back for situation walk cycling or transit not work,1,231,43,-1
832,cool,1,10,2,0
833,pay for so convenient and save so much time,1,52,10,0
851,alternatively case study of hard and costly liberalize sector from regulatory capture,1,112,20,-1
864,think driver pull over kill last night but go boot and get bag of domino for drive home,1,134,30,0
907,driver fascinatingly into pagoda,1,44,7,0
919,found in seek skirt taxi regulation and offer inexpensive transportation via ride share ape,1,140,18,0
930,choose macron,1,20,2,0
932,eat delivery c,1,57,7,0
942,or order on eat,1,54,6,0
946,try not admit thank work there but low margin business like e commerce not high margin digital one in low margin business every plus revenue stream important and ad make ton of financial sense amp help w profitability,1,282,49,-1
953,bora animal pray radar here song for feel heart by bring horizon,1,127,22,0
960,driver ask really personal question first question favorite kind of sandwich,1,123,21,0
961,although fiction still matter lot of people modern day mythology and make lot of people today be point care about color of someone skin just care about good character and good writing,1,257,48,1
980,currently singe karaoke with driver on way manta maniac good oman,1,85,16,1
981,many area not rich also poorly serve by transit live alone in inexpensive area uber way could realistically take trip outside of peak transit hour,1,193,36,-1
985,as non car owner extremely useful for bike due weather et taxi service bad also allow people make money off of capital investment world wo not one suddenly massive investment in public transit,1,272,49,-1
991,eat driver like shirt thank peace with,1,106,15,0
997, great today,1,59,7,1
1001,black from now on cause at least driver weird as hell,1,84,17,0
1008,acknowledge mistake in past but say company change under new coo,1,117,17,0
1027,could with here use time abroad cheaper than rip taxi here,1,86,18,0
1039,and left greatly reduce drunk driving live bar close at night,1,87,16,0
1046,as steamroll into france empanel macron true ally,1,91,12,0
1060,walk through apartment lobby get eat order after take edible,1,111,17,0
1067,well driver jack and were former black cabby,1,59,11,0
1076,use ambulance fail arrive recently,1,59,11,0
1098,just order on eat just cause see get early,1,76,16,0
1102,respectfully that big generalization many people inch not rich live in place with functional transit left reduce need for car,1,154,24,-1
1106,in part of world ex convict and especially ex rapist become taxi driver achieve government could not not sufficient news that care publish in praise of be job throw mud,1,261,42,-1
1178,if transportation option sufficient on then left and exist sometimes just need car few cheap and more available taxi become less necessary for on fence buy vehicle,1,243,43,0
1253,go on with king it car now service on way and way back car short turning,1,128,28,0
1280,take restaurant or movie hit park right people find,1,80,17,0
1294,wait people use bend for wonderful,1,45,7,0
1296,cool everything,1,21,3,0
1306,just try eat flurry and machine,1,55,11,0
1308,up driver u verify up address again lot,1,55,12,0
1311,someone please call drew man kill rating ,1,81,14,0
1320,enjoy with old daughter at stray kid concert pretty much for day lot,1,102,20,0
1321, boy need money go take care of friend,1,67,14,0
1328,not know that driver not wear mask anymore go permit,1,80,15,-1
1329,driver sketch a,1,58,8,0
1330,until car fix ,1,60,11,0
1334,get scoop on nonfiction proposal and important vital idea with talent ,1,111,15,0
1341,over and eat joke just so humor,1,54,12,0
1342,eat for win,1,21,5,0
1347,as for another service for easy exposure industry at low cost look into boarding dog or walk via airing like company allow gig economy worker participate in pet service industry in easy and efficient way,1,261,45,-1
1348,apply body oil for summer glow get in and use arm lean against back seat and shift body just slip and glide along man seat,1,169,36,0
1350,dynamic pricing but seem offer and discount on regularly at moment for up trip on mine,1,127,26,0
1359,seem odd that blame for not cater for people knowingly misuse customer support victim here,1,129,21,-1
1361,lovely corporate citizen dodge taxis make average job pay more ,1,117,15,1
1362,congrats fucking excellent performance and absolute masterpiece of finish in tough fight,1,113,19,1
1375,ride everywhere pro gym,1,35,6,0
1376,politician for hire represent business not voter,1,70,11,-1
1377,year never take left or and never drive with but always work for competition at time might benefit for but stick principle,1,210,41,0
1384,imagine smog popcorn deliver cold and driver flip for not get tip,1,100,18,-1
1407,if only eat but for clothing,1,47,10,0
1413,black cat roof of mouth dark spot too but would absolutely not drive ass anywhere call,1,115,21,-1
1419, not or left account tho valley,1,55,10,-1
1420,xu love stain in back seat would hate ride past,1,67,15,0
1421,v a b sure and favorite driver still think nice stand next lewis trainer too step up into wealth ownership,1,153,24,1
1424,driver recount remand for day over box of pizza read more,1,115,21,0
1436,embrace obviously get cabby piss off but that excuse for beat anyone up and not personally problem with use atrocious behavior for or purpose ultimately aim at eliminate attack,1,275,46,-1
1437,say before but amp left build proverbial well mousetrap electronic car hailing without stand outside for street hail often in cold rain snow or potentially very lengthy wait for dispatch cab legit game changer taxis,1,284,48,0
1440,driver cute lie of man,1,40,10,0
1447,lot hit piece drop shortly after a mention,1,62,12,0
1452,not say people use and left bad or that never useful of course probably cost decade in decarbonize transportation in city tho not mention impact on labor enormous and hard quantify,1,248,47,-1
1460,could not  call or diamond not valley ,1,118,13,-1
1474,driver currently try recruit ,1,64,11,0
1479,there eat,1,17,3,0
1480,touch yer at midnight in for bag but sweat consider current state of travel nervous b c not prearrange transport home relieve see plentiful taxi amp  service at driver friendly amp not mind snoring ,1,287,43,-1
1486,interesting aspect of  actually develop kill switch system use shut access computer system kill switch nothing new but use thwart official investigation another matter,1,266,39,-1
1492,dude use work at get plenty of experience,1,61,12,0
1494,time hard might ride and dash taxi blame for high taxi cost tell make rate and not,1,162,32,-1
1495, ,1,32,3,0
1506,ghat imagine eye pupate k like casebook and not afford ,1,83,14,-1
1526,campaign ex mama aide help sell firm world smarter,1,99,13,0
1529,wrong  shit eat germany shit ewe shit edema shit dame video amp rollick company excellent but wolf amp also actually work at least problem here,1,203,33,1
1538,rape take city hall research opah,1,74,11,0
1540,able finish look filling,1,50,10,0
1542,driver suck tooth at every red light hit respect hustle big fella,1,93,19,0
1547,found in seek skirt taxi regulation and offer inexpensive transportation via ride share ape ,1,165,20,0
1556,report use stealth teach block scrutiny include kill switch deny authority access electronic evidence ,1,175,22,0
1573,love work on first market product launch with get team target and data capability fun thinking of destination area and persona target,1,197,32,1
1574,driver ask if want drink moment get into car,1,75,17,0
1584,rich people would almost certainly drive rather than take public transit if option,1,97,16,0
1589,the street wild last time in busting hop amp truck start ram another car right in front of,1,130,27,-1
1592,cameroon and borne also help,1,43,8,0
1597,direct and hate hate relationship drop year ago still ahead after and bar tab,1,112,20,-1
1644,pool service start in ,1,47,8,0
1653,take nan on boat today and lot of sightseeing after tour for hour ready go home but want walk way back home old generation make of steel swear,1,210,43,0
1660,instruction video on open tesla car door ask for friend able get into for full panic fill minute,1,153,29,0
1664,left driver with pop polo collar invariably absolute star ride for and drive nuts look so bad and yet somehow perfect explain,1,176,30,-1
1666,well base on logic driver would blame for take ride on fry sun if every driver refuse drive in time frame people would use car or walk once get hit by drunk only blame blame logic,1,276,52,0
1678,driver done ask question,1,55,9,0
1681,well shit miss last train uber go then,1,55,12,0
1690,driver excellent taste appreciate in not worry here in real world and abroad,1,111,20,0
1698,give jersey morning as soon as step out of get love for good vibe in tourney doubt ,1,179,30,1
1710,engineering,1,22,3,0
1716,man driver just say smell sweet,1,46,10,0
1719,get throwback mojo too little too late on amp feel,1,67,13,0
1727,eat crazy check menu but order anything then hit with aye still want that,1,114,23,0
1732,driver capeskin party put morrow a in car,1,61,13,0
1773,eat driver recognize wild see so many pal recognize while think nobody make feel appreciated thank guy ill,1,146,27,0
1774,driver light,1,46,6,0
1780,too but apparently that not here friend but like expensive friend,1,84,16,-1
1781,short money,1,18,3,0
1787,eat up house,1,20,5,0
1801,star on and left,1,31,8,0
1808,lot never forget and sister make chase tiara ferrate on leak eye and scream and wave at say hi really try escape lot ,1,196,38,0
1844,good call outside,1,43,9,1
1876,so tired,1,33,8,0
1878,anecdotally really find really hard believe that uber not reduce drunk driving go strip mall thirsty cowboy in media on fridge or sturdy night and watch stream of people get in are pal get behind wheel,1,276,49,-1
1895,hmm nice story,1,23,3,1
1898,start boat ride in ,1,41,7,0
1914,nobody force work at drive progress and innovation driver recognize as employee so get right,1,146,26,0
1995,always tip left ride,1,35,7,0
2027,never pick in tesla for first time for everything,1,73,14,0
2068,not sure but problem dump personally never anywhere but not alternative firm and always cheap nowadays,1,168,27,-1
2083,but ever try get my cab  on fridge evening in rain fix problem even if create,1,133,28,0
2091,boss bless with corolla thank,1,51,12,0
2093,say oh wait for be dangerous for go home alone at then reply with take care of big hah bestir complain that shirt too small for last week so,1,242,49,1
2100,fact not tell exact price sort of problem here though not pay i because tell get destination maybe less never know with know exactly before sit,1,258,50,-1
2121,good thing go back up surface and get,1,67,15,1
2122,think god for,1,42,5,0
2132,fine in many  city but in not break in due taxi monopoly with political clout desperate time recently in italic town with sick wife taxi available at summer travel peak yet not allow,1,243,44,-1
2145,on another note deep respect for engineering team not care about business model speed and quality with scale over world nothing sort of engineering miracle might one of good implementation of it century,1,274,48,0
2156,just spend on eat in name of self care,1,52,12,0
2191,buy one in amazon and get deliver by might get in time,1,74,17,0
2209,negative of pretty clear but wonder if mitigate wo give on positive take train my providence i recently rather than rent car and drive because know could get for last mile,1,227,42,0
2210,think say really good service,1,46,9,1
2222,would kill in era and  ride back airport after check out of bluestone manor,1,111,21,0
2257,worth another from hour shoot enjoy rooftop deck expertly make chicken,1,142,17,-1
2260,barely get out of congrats dude,1,71,11,0
2275,eat here go yo ,1,39,7,0
2278,all,1,11,2,0
2282,also manage show in news anime art style so pretty goodness hope anime go forward cool,1,162,29,1
2322,eat total today hey sis,1,65,9,0
2335,driver yoga instructor and smell like bath bomb in love,1,79,17,1
2351,okay fox hold stop demonize or america technology of course want friend with incumbent government admit that normal stay in good grace and as courtesy know wrong if want become enemy of government,1,275,48,1
2360,airport for in direct ride public transit hour include at least one transfer,1,111,22,0
2370,just find video of amp parton in with puppy come home from bar month ago get in big fight w now ex amp cry so driver start hand dog sometimes universe really just back,1,258,53,0
2407,still great invention of it century after phone,1,70,13,1
2438,indeed come so far from revolutionary peephole in one lifetime,1,110,16,0
2454,love driver,1,42,4,1
2502,thank,1,18,4,0
2554,save life as work mom with kid drive private car way too expensive mess system,1,127,25,0
2573,hear as mother of adult with disability though and left allow get work independent clear result of bad cab service in so transit network lack of safe bike lane just get strike ease into transport,1,277,56,-1
2609,if not already listen today good day listen war on car episode discuss with,1,144,24,0
2625,go,1,24,3,0
2641,macron,1,43,5,0
2647,eat tell in top customer list of medical restaurant life great,1,92,18,1
2657,let bitch get card,1,63,10,0
2664,big position good only down but go make comeback,1,93,20,1
2686,in last convoy speak man immigrant drive taxi for year put kid through college include young now at dental school husband go attitude and spirit beautiful,1,223,40,0
2702,always tip driver always appreciate,1,59,10,0
2712,also roll sponsor ride ride off thank partner at x and rider share sponsorship revenue driver get demand,1,172,31,0
2742,love conversation with driver so often inspiring entrepreneurial spirit or story that get hear just by chance,1,145,25,1
2759,come with lamb,1,32,7,0
2781,love driver,1,48,6,1
2790,go order eat for third time weekend yes go who again yes,1,103,23,0
2859,credit need give due though ape improve with respect support twitter handle of just too  request and resolve within hour great job keep up good work,1,220,40,1
2910,just pick say recognize from drop at airport so pick ride just see get on bless soul wish could drive everywhere,1,181,38,0
2937,pump drive in day something useful with time pro,1,98,21,0
2941,forget one send everyone know delivery of perfectly pop popcorn via eat am,1,99,17,0
2970,remember emerge after night at theatre in   and shock discover there taxis rule could not happen in rope find taxi eventually never take,1,247,39,-1
2986,think mostly proud of for,1,39,8,0
2993,company ice way out of supply chain trouble revolutionize passenger transportation by provide third party platform consumer compete with for ride now platform that enable come,1,281,34,0
2998,obsess with take last night fish tank,1,84,13,0
3029,much prefer transit more efficient reliable accessible of course but left solve first last mile problem for lot of time,1,150,24,0
3062,play lantana star,1,33,6,0
3070,one of funniest thing watch journalist attack uber company literally never make profit by make extrajudicial capitalist monster literally most socialist startup ever give free ride with vac money,1,270,45,0
3071,incredible take over world in short period of time need happen,1,149,26,0
3102,take today delightful,1,40,7,0
3129,get bus stop at then realize forget work then see bus come miss bus and get work and not able get into anywhere or miss bus and work feel so luckily money now because not need that extra stress today,1,278,60,-1
3154,eat plus give free delivery on everything over i so good,1,74,14,1
3201,story here use consultant promote business there suggestion of illegality if not so,1,125,21,-1
33,yeah think need distinguish between whether good for society massively subsidize something taxi like not with whether and left improvement over exist taxi system for part,1,229,37,0
85,love tell pal love story,1,39,8,1
154,driver play hate by puddle of mud instant star rating,1,82,15,-1
173,winner,1,11,2,0
221,love,1,9,2,1
516,okay viewpoint aside up if game strong respect respect due,1,73,13,0
522,late night stream wonder for channel not quite sure feel about just yet maybe true night need shine,1,187,33,-1
534,decent eat lunch rush,1,36,8,0
646,love pa party but call capitulate get exactly want in gig worker legislation see monte of people like in on follow pattern globally so not say something good for gig worker,1,255,46,0
647,but for railroad conductor,1,34,5,0
673,nor employer simply pay worker more instead of rely on generosity of random people plus service as postdate doodah eat et not pay as much as normal job because never mean primary job,1,271,46,-1
679,give excellent advice,1,37,7,1
709,there many country personal transportation no long state monopoly especially in era of and left argue that landlord enjoy monopoly even more ridiculous give many of compete in rental market,1,254,43,0
787,start as black car service ability summon and gap track request car differentiator not price,1,121,21,-1
810,every time bad day girlfriend send eat and one thing about mental and bad day often ink bank account keep with but today multiple meal from multiple place because sexy,1,240,46,-1
818,pretty person get in car today woman driver,1,81,15,0
822,ink guy first thing tell use lot of eat doodah et,1,75,15,0
826,mostly lot of work many people would viable transportation option than buy car if not for north america public transit poor coverage ride sharing popular until transit improve,1,246,40,-1
828,yeah recognize downside but go down one car year ago and would never able if left not exist as motorize back for situation walk cycling or transit not work,1,231,43,-1
832,cool,1,10,2,0
833,pay for so convenient and save so much time,1,52,10,0
851,alternatively case study of hard and costly liberalize sector from regulatory capture,1,112,20,-1
864,think driver pull over kill last night but go boot and get bag of domino for drive home,1,134,30,0
907,driver fascinatingly into pagoda,1,44,7,0
919,found in seek skirt taxi regulation and offer inexpensive transportation via ride share ape,1,140,18,0
930,choose macron,1,20,2,0
932,eat delivery c,1,57,7,0
942,or order on eat,1,54,6,0
946,try not admit thank work there but low margin business like e commerce not high margin digital one in low margin business every plus revenue stream important and ad make ton of financial sense amp help w profitability,1,282,49,-1
953,bora animal pray radar here song for feel heart by bring horizon,1,127,22,0
960,driver ask really personal question first question favorite kind of sandwich,1,123,21,0
961,although fiction still matter lot of people modern day mythology and make lot of people today be point care about color of someone skin just care about good character and good writing,1,257,48,1
980,currently singe karaoke with driver on way manta maniac good oman,1,85,16,1
981,many area not rich also poorly serve by transit live alone in inexpensive area uber way could realistically take trip outside of peak transit hour,1,193,36,-1
985,as non car owner extremely useful for bike due weather et taxi service bad also allow people make money off of capital investment world wo not one suddenly massive investment in public transit,1,272,49,-1
991,eat driver like shirt thank peace with,1,106,15,0
997, great today,1,59,7,1
1001,black from now on cause at least driver weird as hell,1,84,17,0
1008,acknowledge mistake in past but say company change under new coo,1,117,17,0
1027,could with here use time abroad cheaper than rip taxi here,1,86,18,0
1039,and left greatly reduce drunk driving live bar close at night,1,87,16,0
1046,as steamroll into france empanel macron true ally,1,91,12,0
1060,walk through apartment lobby get eat order after take edible,1,111,17,0
1067,well driver jack and were former black cabby,1,59,11,0
1076,use ambulance fail arrive recently,1,59,11,0
1098,just order on eat just cause see get early,1,76,16,0
1102,respectfully that big generalization many people inch not rich live in place with functional transit left reduce need for car,1,154,24,-1
1106,in part of world ex convict and especially ex rapist become taxi driver achieve government could not not sufficient news that care publish in praise of be job throw mud,1,261,42,-1
1178,if transportation option sufficient on then left and exist sometimes just need car few cheap and more available taxi become less necessary for on fence buy vehicle,1,243,43,0
1253,go on with king it car now service on way and way back car short turning,1,128,28,0
1280,take restaurant or movie hit park right people find,1,80,17,0
1294,wait people use bend for wonderful,1,45,7,0
1296,cool everything,1,21,3,0
1306,just try eat flurry and machine,1,55,11,0
1308,up driver u verify up address again lot,1,55,12,0
1311,someone please call drew man kill rating ,1,81,14,0
1320,enjoy with old daughter at stray kid concert pretty much for day lot,1,102,20,0
1321, boy need money go take care of friend,1,67,14,0
1328,not know that driver not wear mask anymore go permit,1,80,15,-1
1329,driver sketch a,1,58,8,0
1330,until car fix ,1,60,11,0
1334,get scoop on nonfiction proposal and important vital idea with talent ,1,111,15,0
1341,over and eat joke just so humor,1,54,12,0
1342,eat for win,1,21,5,0
1347,as for another service for easy exposure industry at low cost look into boarding dog or walk via airing like company allow gig economy worker participate in pet service industry in easy and efficient way,1,261,45,-1
1348,apply body oil for summer glow get in and use arm lean against back seat and shift body just slip and glide along man seat,1,169,36,0
1350,dynamic pricing but seem offer and discount on regularly at moment for up trip on mine,1,127,26,0
1359,seem odd that blame for not cater for people knowingly misuse customer support victim here,1,129,21,-1
1361,lovely corporate citizen dodge taxis make average job pay more ,1,117,15,1
1362,congrats fucking excellent performance and absolute masterpiece of finish in tough fight,1,113,19,1
1375,ride everywhere pro gym,1,35,6,0
1376,politician for hire represent business not voter,1,70,11,-1
1377,year never take left or and never drive with but always work for competition at time might benefit for but stick principle,1,210,41,0
1384,imagine smog popcorn deliver cold and driver flip for not get tip,1,100,18,-1
1407,if only eat but for clothing,1,47,10,0
1413,black cat roof of mouth dark spot too but would absolutely not drive ass anywhere call,1,115,21,-1
1419, not or left account tho valley,1,55,10,-1
1420,xu love stain in back seat would hate ride past,1,67,15,0
1421,v a b sure and favorite driver still think nice stand next lewis trainer too step up into wealth ownership,1,153,24,1
1424,driver recount remand for day over box of pizza read more,1,115,21,0
1436,embrace obviously get cabby piss off but that excuse for beat anyone up and not personally problem with use atrocious behavior for or purpose ultimately aim at eliminate attack,1,275,46,-1
1437,say before but amp left build proverbial well mousetrap electronic car hailing without stand outside for street hail often in cold rain snow or potentially very lengthy wait for dispatch cab legit game changer taxis,1,284,48,0
1440,driver cute lie of man,1,40,10,0
1447,lot hit piece drop shortly after a mention,1,62,12,0
1452,not say people use and left bad or that never useful of course probably cost decade in decarbonize transportation in city tho not mention impact on labor enormous and hard quantify,1,248,47,-1
1460,could not  call or diamond not valley ,1,118,13,-1
1474,driver currently try recruit ,1,64,11,0
1479,there eat,1,17,3,0
1480,touch yer at midnight in for bag but sweat consider current state of travel nervous b c not prearrange transport home relieve see plentiful taxi amp  service at driver friendly amp not mind snoring ,1,287,43,-1
1486,interesting aspect of  actually develop kill switch system use shut access computer system kill switch nothing new but use thwart official investigation another matter,1,266,39,-1
1492,dude use work at get plenty of experience,1,61,12,0
1494,time hard might ride and dash taxi blame for high taxi cost tell make rate and not,1,162,32,-1
1495, ,1,32,3,0
1506,ghat imagine eye pupate k like casebook and not afford ,1,83,14,-1
1526,campaign ex mama aide help sell firm world smarter,1,99,13,0
1529,wrong  shit eat germany shit ewe shit edema shit dame video amp rollick company excellent but wolf amp also actually work at least problem here,1,203,33,1
1538,rape take city hall research opah,1,74,11,0
1540,able finish look filling,1,50,10,0
1542,driver suck tooth at every red light hit respect hustle big fella,1,93,19,0
1547,found in seek skirt taxi regulation and offer inexpensive transportation via ride share ape ,1,165,20,0
1556,report use stealth teach block scrutiny include kill switch deny authority access electronic evidence ,1,175,22,0
1573,love work on first market product launch with get team target and data capability fun thinking of destination area and persona target,1,197,32,1
1574,driver ask if want drink moment get into car,1,75,17,0
1584,rich people would almost certainly drive rather than take public transit if option,1,97,16,0
1589,the street wild last time in busting hop amp truck start ram another car right in front of,1,130,27,-1
1592,cameroon and borne also help,1,43,8,0
1597,direct and hate hate relationship drop year ago still ahead after and bar tab,1,112,20,-1
1644,pool service start in ,1,47,8,0
1653,take nan on boat today and lot of sightseeing after tour for hour ready go home but want walk way back home old generation make of steel swear,1,210,43,0
1660,instruction video on open tesla car door ask for friend able get into for full panic fill minute,1,153,29,0
1664,left driver with pop polo collar invariably absolute star ride for and drive nuts look so bad and yet somehow perfect explain,1,176,30,-1
1666,well base on logic driver would blame for take ride on fry sun if every driver refuse drive in time frame people would use car or walk once get hit by drunk only blame blame logic,1,276,52,0
1678,driver done ask question,1,55,9,0
1681,well shit miss last train uber go then,1,55,12,0
1690,driver excellent taste appreciate in not worry here in real world and abroad,1,111,20,0
1698,give jersey morning as soon as step out of get love for good vibe in tourney doubt ,1,179,30,1
1710,engineering,1,22,3,0
1716,man driver just say smell sweet,1,46,10,0
1719,get throwback mojo too little too late on amp feel,1,67,13,0
1727,eat crazy check menu but order anything then hit with aye still want that,1,114,23,0
1732,driver capeskin party put morrow a in car,1,61,13,0
1773,eat driver recognize wild see so many pal recognize while think nobody make feel appreciated thank guy ill,1,146,27,0
1774,driver light,1,46,6,0
1780,too but apparently that not here friend but like expensive friend,1,84,16,-1
1781,short money,1,18,3,0
1787,eat up house,1,20,5,0
1801,star on and left,1,31,8,0
1808,lot never forget and sister make chase tiara ferrate on leak eye and scream and wave at say hi really try escape lot ,1,196,38,0
1844,good call outside,1,43,9,1
1876,so tired,1,33,8,0
1878,anecdotally really find really hard believe that uber not reduce drunk driving go strip mall thirsty cowboy in media on fridge or sturdy night and watch stream of people get in are pal get behind wheel,1,276,49,-1
1895,hmm nice story,1,23,3,1
1898,start boat ride in ,1,41,7,0
1914,nobody force work at drive progress and innovation driver recognize as employee so get right,1,146,26,0
1995,always tip left ride,1,35,7,0
2027,never pick in tesla for first time for everything,1,73,14,0
2068,not sure but problem dump personally never anywhere but not alternative firm and always cheap nowadays,1,168,27,-1
2083,but ever try get my cab  on fridge evening in rain fix problem even if create,1,133,28,0
2091,boss bless with corolla thank,1,51,12,0
2093,say oh wait for be dangerous for go home alone at then reply with take care of big hah bestir complain that shirt too small for last week so,1,242,49,1
2100,fact not tell exact price sort of problem here though not pay i because tell get destination maybe less never know with know exactly before sit,1,258,50,-1
2121,good thing go back up surface and get,1,67,15,1
2122,think god for,1,42,5,0
